doc,sent,word,not participants,participants
2586565,6,53,0.7038819,0.29611808
2586565,6,54,0.79946506,0.20053495
2586565,7,1,0.81833863,0.18166138
2586565,7,2,0.8910694,0.1089306
2586565,7,3,0.80249166,0.19750832
2586565,7,4,0.87644535,0.123554625
2586565,7,5,0.9437629,0.05623708
2586565,7,6,0.811429,0.18857099
2586565,7,7,0.87395346,0.12604652
2586565,7,8,0.9886377,0.011362294
2586565,7,9,0.93489754,0.06510245
2586565,7,10,0.8147685,0.18523149
2586565,7,11,0.8189553,0.18104468
2586565,7,12,0.95171,0.048290018
2586565,7,13,0.7851383,0.21486169
2586565,7,14,0.57366586,0.42633414
2586565,7,15,0.8194741,0.18052588
2586565,7,16,0.71744514,0.28255484
2586565,7,17,0.81766033,0.18233965
2586565,7,18,0.5240705,0.47592953
2586565,7,19,0.10708809,0.8929119
2586565,7,20,0.13228273,0.86771727
2586565,7,21,0.46163815,0.53836185
2586565,7,22,0.6882251,0.3117749
2586565,7,23,0.22418487,0.7758151
2586565,7,24,0.43554634,0.56445366
2586565,7,25,0.14638734,0.85361266
2586565,7,26,0.117245495,0.8827545
2586565,7,27,0.48703414,0.51296586
2586565,7,28,0.96039146,0.03960854
2586565,7,29,0.84464216,0.15535787
2586565,7,30,0.7933368,0.20666319
2586565,7,31,0.97593635,0.024063667
2586565,7,32,0.82469505,0.17530496
2586565,7,33,0.5938343,0.4061657
2586565,8,1,0.9641508,0.035849217
2586565,8,2,0.82780313,0.17219688
2586565,8,3,0.8461958,0.15380415
2586565,8,4,0.7523167,0.24768332
2586565,8,5,0.8086506,0.19134939
2586565,8,6,0.9368015,0.063198484
2586565,8,7,0.86607367,0.13392632
2586565,8,8,0.8641485,0.13585153
2586565,8,9,0.8409529,0.15904713
2586565,8,10,0.9195148,0.08048525
2586565,8,11,0.87684524,0.12315478
2586565,8,12,0.920822,0.07917798
2586565,8,13,0.93169844,0.06830154
2586565,8,14,0.9216275,0.0783725
2586565,8,15,0.8614623,0.1385377
2586565,8,16,0.9020603,0.09793972
2586565,8,17,0.5697956,0.43020436
2586565,8,18,0.33739442,0.6626056
2586565,8,19,0.87118626,0.12881373
2586565,8,20,0.6935937,0.30640632
2586565,8,21,0.8307922,0.16920783
2586565,8,22,0.82535547,0.17464451
2586565,9,1,0.92965364,0.07034637
2586565,9,2,0.9083396,0.09166041
2586565,9,3,0.9626311,0.037368875
2586565,9,4,0.9947641,0.0052359104
2586565,9,5,0.97184885,0.028151182
2586565,9,6,0.92162544,0.078374565
2586565,9,7,0.93239033,0.06760968
2586565,9,8,0.94449544,0.055504587
2586565,9,9,0.8867179,0.11328209
2586565,9,10,0.7267932,0.27320677
2586565,9,11,0.85659665,0.14340335
2586565,9,12,0.77470934,0.22529067
2586565,9,13,0.8043316,0.1956684
2586565,9,14,0.89722824,0.10277177
2586565,9,15,0.85632133,0.14367867
2586565,9,16,0.872488,0.12751201
2586565,9,17,0.82576734,0.17423266
2586565,9,18,0.1709333,0.8290667
2586565,9,19,0.14401758,0.8559824
2586565,9,20,0.8771964,0.122803606
2586565,9,21,0.8659431,0.1340569
2586565,9,22,0.93911225,0.060887754
2586565,9,23,0.5820015,0.4179985
2586565,9,24,0.64544845,0.35455152
2586565,9,25,0.90972644,0.09027355
2586565,9,26,0.8218612,0.1781388
2586565,9,27,0.38791525,0.61208475
2586565,9,28,0.123758554,0.87624145
2586565,9,29,0.66104794,0.3389521
2586565,9,30,0.98108137,0.018918613
2586565,9,31,0.88714606,0.11285392
2586565,9,32,0.98497933,0.015020653
2586565,9,33,0.88652605,0.113473974
2586565,9,34,0.7764721,0.22352792
2586565,9,35,0.8438977,0.15610231
2586565,9,36,0.7746192,0.2253808
2586565,9,37,0.8014146,0.19858542
2586565,9,38,0.802237,0.19776304
2586565,9,39,0.8714401,0.12855989
2586565,9,40,0.8218926,0.17810738
2586565,9,41,0.6983359,0.30166408
2586565,9,42,0.80885404,0.19114594
2586565,9,43,0.270285,0.729715
2586565,9,44,0.27084404,0.72915596
2586565,9,45,0.76239794,0.23760206
2586565,9,46,0.96800584,0.03199417
2586565,9,47,0.9328662,0.0671338
2586565,9,48,0.7597783,0.24022166
2586565,9,49,0.772144,0.22785598
2586565,9,50,0.84295523,0.15704474
2586565,9,51,0.38791525,0.61208475
2586565,9,52,0.15018773,0.84981227
2586565,9,53,0.6947206,0.30527934
2586565,9,54,0.9934196,0.00658042
2586565,9,55,0.8762956,0.12370438
2586565,9,56,0.9761428,0.023857167
2586565,9,57,0.8782755,0.12172447
2586565,9,58,0.7076274,0.29237255
2586565,10,1,0.97146034,0.028539682
2586565,10,2,0.9862468,0.013753194
2586565,10,3,0.71645004,0.28354996
2586565,10,4,0.9075568,0.09244326
2586565,10,5,0.94591653,0.054083463
2586565,10,6,0.92947567,0.07052432
2586565,10,7,0.6894227,0.3105773
2586565,10,8,0.9146894,0.08531055
2586565,10,9,0.25061178,0.7493882
2586565,10,10,0.17622912,0.8237709
2586565,10,11,0.6497602,0.3502398
2586565,10,12,0.87732065,0.12267935
2586565,10,13,0.41916353,0.5808365
2586565,10,14,0.085730135,0.91426986
2586565,10,15,0.6116506,0.3883494
2586565,10,16,0.7700945,0.22990546
2586565,10,17,0.91316855,0.08683147
2586565,10,18,0.86256766,0.13743232
2586565,10,19,0.53629637,0.4637036
2586565,10,20,0.78702956,0.21297045
2586565,10,21,0.7903437,0.20965628
2586565,10,22,0.7983053,0.20169474
2586565,10,23,0.8250617,0.17493832
2586565,10,24,0.9345413,0.06545869
2586565,10,25,0.8767562,0.12324383
2586565,10,26,0.8895254,0.11047457
2586565,10,27,0.982939,0.017060991
2586565,10,28,0.86131245,0.13868757
2586565,10,29,0.8455014,0.15449858
2586565,10,30,0.6972197,0.30278024
2586565,10,31,0.8093835,0.19061649
2586565,10,32,0.68171954,0.31828046
2586565,10,33,0.9213036,0.07869641
2586565,10,34,0.800002,0.19999799
2586565,10,35,0.7747435,0.2252565
2586565,10,36,0.8083784,0.19162162
2586565,10,37,0.8250617,0.17493832
2586565,10,38,0.9366367,0.06336332
2586565,10,39,0.8767562,0.12324383
2586565,10,40,0.8895254,0.11047457
2586565,10,41,0.9775226,0.02247739
2586565,10,42,0.80161095,0.19838908
2586565,10,43,0.77946466,0.22053535
2586565,10,44,0.7350228,0.2649772
2586565,11,1,0.81173885,0.18826118
2586565,11,2,0.93215084,0.06784914
2586565,11,3,0.92343473,0.07656528
2586565,11,4,0.86057496,0.13942504
2586565,11,5,0.8401415,0.15985851
2586565,11,6,0.915261,0.08473901
2586565,11,7,0.9067007,0.09329935
2586565,11,8,0.9096253,0.09037468
2586565,11,9,0.93869895,0.061301056
2586565,11,10,0.94979906,0.05020094
2586565,11,11,0.6977627,0.30223727
2586565,12,1,0.95697623,0.043023754
2586565,12,2,0.9175182,0.082481794
2586565,12,3,0.91870177,0.08129821
2586565,12,4,0.92718846,0.07281154
2586565,12,5,0.9178508,0.08214921
2586565,12,6,0.98988867,0.010111337
2586565,12,7,0.9785261,0.021473903
2586565,12,8,0.92090654,0.079093456
2586565,12,9,0.9431421,0.056857906
2586565,12,10,0.8148259,0.1851741
2586565,12,11,0.8357821,0.16421787
2586565,12,12,0.7468499,0.25315014
2586565,12,13,0.87502366,0.12497633
2586565,12,14,0.91463035,0.08536967
2586565,12,15,0.3404594,0.6595406
2586565,12,16,0.9514549,0.048545126
2586565,12,17,0.9452901,0.054709937
2586565,12,18,0.6680028,0.33199722
2586565,12,19,0.88275665,0.11724335
2586565,12,20,0.2422108,0.7577892
2586565,12,21,0.8469245,0.15307553
2586565,12,22,0.66681266,0.33318737
2586565,12,23,0.22579402,0.774206
2586565,12,24,0.28770024,0.71229976
2586565,13,1,0.92480737,0.075192615
2586565,13,2,0.98770344,0.012296546
2586565,13,3,0.9706558,0.02934418
2586565,13,4,0.96445894,0.03554106
2586565,13,5,0.96052235,0.03947763
2586565,13,6,0.8905729,0.10942709
2586565,13,7,0.68653643,0.31346357
2586565,13,8,0.8672036,0.1327964
2586565,13,9,0.9439616,0.056038354
2586565,13,10,0.8793753,0.1206247
2586565,13,11,0.92532444,0.07467557
2586565,13,12,0.7728487,0.22715129
2586565,13,13,0.9118418,0.08815817
2586565,13,14,0.5967716,0.40322843
2586565,14,1,0.96255445,0.03744552
2586565,14,2,0.9503846,0.049615357
2586565,14,3,0.97567564,0.024324354
2586565,14,4,0.9614085,0.038591474
2586565,14,5,0.93219084,0.06780916
2586565,14,6,0.9621363,0.03786366
2586565,14,7,0.90020704,0.09979293
2586565,14,8,0.9655584,0.03444162
2586565,14,9,0.9575223,0.04247775
2586565,14,10,0.9576205,0.0423795
2586565,14,11,0.95112765,0.048872363
2586565,14,12,0.86570555,0.13429444
2586565,14,13,0.9189686,0.08103136
2586565,14,14,0.9395449,0.060455095
2586565,14,15,0.9330962,0.06690381
2586565,14,16,0.95492595,0.04507403
2586565,14,17,0.96489555,0.03510447
2586565,14,18,0.8764382,0.12356181
2586565,14,19,0.9200818,0.07991821
2586565,14,20,0.8586006,0.14139941
2586565,14,21,0.9346576,0.0653424
2586565,14,22,0.91359544,0.08640454
2586565,14,23,0.90260273,0.09739729
2586565,14,24,0.62657183,0.37342817
25907208,1,1,0.86454374,0.13545628
25907208,1,2,0.57204545,0.42795458
25907208,1,3,0.81688416,0.18311584
25907208,1,4,0.8654654,0.1345346
25907208,1,5,0.4649228,0.5350772
25907208,1,6,0.25024527,0.7497547
25907208,1,7,0.6253525,0.3746475
25907208,1,8,0.7268277,0.27317232
25907208,1,9,0.54277563,0.45722434
25907208,1,10,0.24254966,0.75745034
25907208,1,11,0.1919235,0.8080765
25907208,1,12,0.88713753,0.11286248
25907208,1,13,0.2670192,0.7329808
25907208,1,14,0.6582545,0.3417455
25907208,1,15,0.090010524,0.9099895
25978402,1,1,0.870837,0.129163
25978402,1,2,0.9197871,0.08021291
25978402,1,3,0.4826882,0.5173118
25978402,1,4,0.88225925,0.11774077
25978402,1,5,0.5785268,0.4214732
25978402,1,6,0.63786113,0.36213887
25978402,1,7,0.708522,0.29147798
25978402,1,8,0.095070004,0.90493
25978402,1,9,0.12863034,0.87136966
25978402,1,10,0.61380625,0.38619372
25978402,1,11,0.85218817,0.14781182
25978402,1,12,0.7533376,0.24666236
25978402,1,13,0.84053385,0.15946612
25978402,1,14,0.8027656,0.1972344
25978402,1,15,0.6284523,0.37154767
25978402,2,1,0.95596755,0.044032477
25978402,2,2,0.9210296,0.07897039
25978402,2,3,0.9376743,0.062325727
25978402,2,4,0.9428495,0.057150487
25978402,2,5,0.95749545,0.042504527
25978402,2,6,0.9519477,0.04805229
25978402,2,7,0.5630692,0.43693078
25978402,2,8,0.43300164,0.56699836
25978402,2,9,0.5990152,0.40098482
25978402,2,10,0.787055,0.21294498
25978402,2,11,0.5225625,0.47743747
25978402,2,12,0.5717174,0.42828262
25978402,2,13,0.76780915,0.23219083
25978402,2,14,0.8016083,0.19839168
25978402,2,15,0.5959721,0.40402788
25978402,2,16,0.42594635,0.57405365
25978402,2,17,0.790385,0.20961496
25978402,2,18,0.47517204,0.52482796
25978402,2,19,0.6926497,0.30735028
25978402,2,20,0.48952824,0.51047176
25978402,2,21,0.34321874,0.65678126
25978402,2,22,0.22862011,0.7713799
25978402,2,23,0.17178917,0.82821083
25978402,3,1,0.96706146,0.03293854
25978402,3,2,0.8135821,0.18641786
25978402,3,3,0.91938525,0.08061477
25978402,3,4,0.86824715,0.13175282
25978402,3,5,0.83151823,0.16848178
25978402,3,6,0.83009756,0.16990241
25978402,3,7,0.47816294,0.52183706
25978402,3,8,0.6367668,0.36323324
25978402,3,9,0.39798677,0.60201323
25978402,3,10,0.57730615,0.42269385
25978402,3,11,0.3587916,0.6412084
25978402,3,12,0.43206662,0.5679334
25978402,3,13,0.3766082,0.6233918
25978402,3,14,0.32091624,0.67908376
25978402,3,15,0.46638823,0.5336118
25978402,3,16,0.3299905,0.6700095
25978402,3,17,0.3299905,0.6700095
25978402,3,18,0.5831491,0.41685092
25978402,3,19,0.51966065,0.48033935
25978402,3,20,0.32661986,0.67338014
25978402,3,21,0.041653275,0.9583467
25978402,3,22,0.012043655,0.98795635
25978402,3,23,0.029309988,0.97069
25978402,3,24,0.10626477,0.89373523
25978402,3,25,0.16238916,0.83761084
25978402,4,1,0.8142959,0.18570414
25978402,4,2,0.5824523,0.41754767
25978402,4,3,0.62083846,0.37916154
25978402,4,4,0.918404,0.08159603
25978402,4,5,0.5458987,0.4541013
25978402,4,6,0.26832235,0.73167765
25978402,4,7,0.8052905,0.19470948
25978402,4,8,0.3658291,0.6341709
25978402,4,9,0.63317525,0.36682478
25978402,4,10,0.5134003,0.48659968
25978402,4,11,0.5598829,0.4401171
25978402,4,12,0.7508414,0.2491586
25978402,4,13,0.6239407,0.3760593
25978402,4,14,0.54875827,0.45124176
25978402,4,15,0.50319374,0.49680623
25978402,4,16,0.38282895,0.61717105
25978402,4,17,0.314479,0.685521
25978402,4,18,0.3062029,0.6937971
25978402,4,19,0.40828973,0.59171027
25978402,4,20,0.31579417,0.68420583
25978402,4,21,0.3027159,0.6972841
25978402,4,22,0.34524995,0.65475005
25978402,4,23,0.42275733,0.5772427
25978402,4,24,0.26955366,0.73044634
25978402,4,25,0.22468579,0.7753142
25978402,4,26,0.27986658,0.7201334
25978402,4,27,0.28833002,0.71167
25978402,5,1,0.9043729,0.09562715
25978402,5,2,0.75803703,0.24196295
25978402,5,3,0.9731535,0.0268465
25978402,5,4,0.9633054,0.036694597
25978402,5,5,0.7556647,0.24433531
25978402,5,6,0.65726435,0.34273562
25978402,5,7,0.42232543,0.57767457
25978402,5,8,0.83323973,0.16676028
25978402,5,9,0.2552505,0.7447495
25978402,5,10,0.44669557,0.55330443
25978402,5,11,0.29528964,0.70471036
25978402,5,12,0.5352297,0.46477032
25978402,6,1,0.7345362,0.26546383
25978402,6,2,0.94718176,0.052818265
25978402,6,3,0.636178,0.36382198
25978402,6,4,0.36355197,0.636448
25978402,6,5,0.58974993,0.41025007
25978402,6,6,0.72546124,0.27453876
25978402,6,7,0.56678545,0.43321452
25978402,6,8,0.90229565,0.09770436
25978402,6,9,0.8130095,0.18699053
25978402,6,10,0.8093866,0.19061336
25978402,6,11,0.9146289,0.085371085
25978402,6,12,0.65069926,0.3493007
25978402,6,13,0.6174196,0.3825804
25978402,6,14,0.8207674,0.17923258
25978402,6,15,0.88166696,0.11833305
25978402,6,16,0.6642283,0.33577168
25978402,6,17,0.5634228,0.43657723
25978402,6,18,0.8265208,0.17347921
25978402,6,19,0.83494544,0.16505453
25978402,6,20,0.8925671,0.10743291
25978402,6,21,0.6896882,0.3103118
25978402,6,22,0.8517929,0.14820711
25978402,6,23,0.47643763,0.5235624
25978402,6,24,0.44823462,0.5517654
25978402,6,25,0.7221376,0.27786243
25978402,6,26,0.64947844,0.3505216
25978402,6,27,0.80860573,0.19139427
25978402,6,28,0.873943,0.12605703
25978402,6,29,0.5861483,0.41385168
25978402,6,30,0.785387,0.214613
25978402,6,31,0.5390005,0.46099946
25978402,6,32,0.6692194,0.33078066
25978402,6,33,0.65777844,0.34222156
25978402,6,34,0.8853717,0.114628285
25978402,6,35,0.47939575,0.52060425
25978402,6,36,0.65387,0.34613004
25978402,6,37,0.5796976,0.4203024
25978402,7,1,0.7966809,0.2033191
25978402,7,2,0.5335963,0.4664037
25978402,7,3,0.40543193,0.5945681
25978402,7,4,0.5901699,0.40983012
25978402,7,5,0.725463,0.27453703
25978402,7,6,0.8778244,0.122175574
25978402,7,7,0.66975623,0.33024377
25978402,7,8,0.15763646,0.84236354
25978402,7,9,0.4536565,0.5463435
25978402,7,10,0.63549495,0.36450508
25978402,7,11,0.7172121,0.28278795
25978402,7,12,0.52652895,0.47347108
25978402,8,1,0.9181675,0.08183252
25978402,8,2,0.7919048,0.20809518
25978402,8,3,0.38769865,0.61230135
25978402,8,4,0.9417185,0.05828146
25978402,8,5,0.4866826,0.5133174
25978402,8,6,0.7682622,0.23173779
25978402,8,7,0.6232799,0.37672007
25978402,8,8,0.6813619,0.3186381
25978402,8,9,0.3028708,0.6971292
25978402,8,10,0.056672454,0.94332755
25978402,8,11,0.17762923,0.82237077
25978402,8,12,0.24741441,0.7525856
25978402,9,1,0.94619095,0.05380905
25978402,9,2,0.93449223,0.065507784
25978402,9,3,0.8914337,0.108566314
25978402,9,4,0.73237896,0.26762107
25978402,9,5,0.7641353,0.23586471
25978402,9,6,0.938194,0.061806023
25978402,9,7,0.9206913,0.07930867
25978402,9,8,0.96875304,0.031246949
25978402,9,9,0.85843486,0.14156513
25978402,9,10,0.76746655,0.23253348
25978402,9,11,0.72449565,0.27550435
25978402,9,12,0.48457503,0.51542497
25978402,9,13,0.8317207,0.1682793
25978402,9,14,0.7112378,0.28876218
25978402,10,1,0.9644255,0.035574522
25978402,10,2,0.940155,0.059844956
25978402,10,3,0.99005115,0.0099488245
25978402,10,4,0.92303723,0.076962784
25978402,10,5,0.8387208,0.16127923
25978402,10,6,0.9022928,0.09770722
25978402,10,7,0.82523334,0.17476667
25978402,10,8,0.9470702,0.052929845
25978402,10,9,0.96179116,0.038208865
25978402,10,10,0.9585892,0.04141083
25978402,10,11,0.9412246,0.05877542
25978402,10,12,0.2573477,0.7426523
25978402,10,13,0.40546113,0.59453887
25978402,10,14,0.86099946,0.13900052
25978402,10,15,0.971809,0.028190974
25978402,10,16,0.93642616,0.06357387
25978402,10,17,0.944751,0.05524895
25978402,10,18,0.8668438,0.13315617
25978402,10,19,0.67353404,0.326466
25978402,10,20,0.94255507,0.057444956
25978402,10,21,0.84254736,0.15745266
25978402,10,22,0.8475349,0.15246509
25978402,10,23,0.94621176,0.05378825
25978402,10,24,0.962808,0.037191983
25978402,10,25,0.8967809,0.10321907
25978402,10,26,0.90641147,0.09358853
25978402,10,27,0.93281484,0.06718516
25978402,10,28,0.9880172,0.011982786
25978402,10,29,0.9593395,0.040660474
25978402,10,30,0.8613336,0.13866639
25978402,10,31,0.86189246,0.13810751
25978402,10,32,0.92791784,0.072082154
25978402,10,33,0.8606056,0.13939437
25978402,10,34,0.9006113,0.09938873
25978402,10,35,0.84725666,0.15274331
25978402,10,36,0.8681734,0.13182658
25978402,10,37,0.9285381,0.07146192
25978402,10,38,0.8367062,0.16329376
25978402,10,39,0.8935835,0.106416546
25978402,10,40,0.9285381,0.07146192
25978402,10,41,0.9217006,0.07829937
25978402,10,42,0.7833518,0.21664822
25978402,10,43,0.96360886,0.03639117
25978402,10,44,0.84311223,0.15688775
25978402,10,45,0.89624435,0.10375565
25978402,10,46,0.7973882,0.20261183
25978402,10,47,0.8113779,0.18862209
25978402,10,48,0.88236773,0.11763225
25978402,10,49,0.74851376,0.25148624
25978402,10,50,0.80058706,0.19941291
25978402,10,51,0.90497464,0.095025375
25978402,10,52,0.93498623,0.065013774
25978402,10,53,0.890279,0.109721005
25978402,10,54,0.8022404,0.19775963
25978402,10,55,0.837064,0.16293597
25978402,10,56,0.90236825,0.09763173
25978402,10,57,0.8745867,0.12541327
25978402,10,58,0.70889497,0.29110503
25978402,10,59,0.85351795,0.14648205
25978402,10,60,0.83544064,0.16455933
25978402,11,1,0.975334,0.024666002
25978402,11,2,0.97620475,0.023795253
25978402,11,3,0.9753103,0.024689702
25978402,11,4,0.91569173,0.08430824
25978402,11,5,0.95503944,0.044960536
25978402,11,6,0.86839736,0.13160264
25978402,11,7,0.8717899,0.12821014
25978402,11,8,0.92264026,0.07735973
25978402,11,9,0.81491005,0.18508998
25978402,11,10,0.90346456,0.096535444
25978402,11,11,0.7103145,0.2896855
25978402,11,12,0.8608761,0.13912392
25978402,11,13,0.83712417,0.16287582
25978402,11,14,0.89835083,0.10164917
25978402,11,15,0.82586765,0.17413235
25978402,11,16,0.72834766,0.27165237
25978402,11,17,0.90199375,0.09800625
25978402,11,18,0.894268,0.105732016
25978402,11,19,0.9149169,0.08508314
25978402,11,20,0.8284331,0.17156689
25978402,11,21,0.94382995,0.056170065
25978402,11,22,0.8796544,0.12034561
25978402,11,23,0.7565774,0.24342261
25978402,11,24,0.9063076,0.09369242
25978402,11,25,0.7184163,0.28158373
25978402,11,26,0.87160754,0.12839243
25978402,11,27,0.8930414,0.10695861
25978402,11,28,0.7184163,0.28158373
25978402,11,29,0.87160754,0.12839243
25978402,11,30,0.9461142,0.053885795
25978402,11,31,0.84241664,0.15758336
25978402,11,32,0.8664905,0.13350953
25978402,11,33,0.80925786,0.19074214
25978402,11,34,0.85117143,0.14882855
25978402,12,1,0.9799272,0.02007284
25978402,12,2,0.9763138,0.023686174
25978402,12,3,0.94766206,0.052337963
25978402,12,4,0.37691796,0.62308204
25978402,12,5,0.4698637,0.5301363
25978402,12,6,0.45411772,0.5458823
25978402,12,7,0.80687356,0.19312645
25978402,12,8,0.8766478,0.123352244
25978402,12,9,0.8582314,0.14176854
25978402,12,10,0.6887659,0.3112341
25978402,12,11,0.8321413,0.16785869
25978402,12,12,0.98202294,0.017977083
25978402,12,13,0.9705896,0.029410448
25978402,12,14,0.9908539,0.009146081
25978402,12,15,0.9638398,0.036160186
25978402,12,16,0.9011252,0.09887481
25978402,12,17,0.88314193,0.11685807
25978402,12,18,0.95719564,0.042804345
25978402,12,19,0.94097114,0.059028864
25978402,12,20,0.86358076,0.13641924
25978402,12,21,0.8962385,0.10376149
25978402,12,22,0.96900254,0.030997435
25978402,12,23,0.93047655,0.06952345
25978402,12,24,0.8870878,0.11291216
25978402,12,25,0.84564507,0.15435494
25978402,12,26,0.8752404,0.124759614
25978402,12,27,0.75818557,0.24181442
25978402,12,28,0.94474334,0.055256654
25978402,12,29,0.95018893,0.04981107
25978402,12,30,0.8913191,0.108680904
25978402,12,31,0.9231658,0.076834194
25978402,12,32,0.88131577,0.11868422
25978402,12,33,0.85433674,0.14566328
25978402,12,34,0.8489058,0.15109423
25978402,12,35,0.9267877,0.0732123
25978402,12,36,0.90074307,0.09925692
25978402,12,37,0.9168786,0.0831214
25978402,12,38,0.8172941,0.18270586
25978402,12,39,0.93880844,0.06119154
25978402,12,40,0.9708574,0.029142592
25978402,12,41,0.95514053,0.044859458
25978402,12,42,0.94744784,0.05255214
25978402,12,43,0.801883,0.19811703
25978402,12,44,0.8647619,0.13523813
25978402,13,1,0.90689117,0.09310883
25978402,13,2,0.93961877,0.060381237
25978402,13,3,0.9212674,0.07873261
25978402,13,4,0.95389885,0.046101168
25978402,13,5,0.95057845,0.049421564
25978402,13,6,0.8858111,0.11418889
25978402,13,7,0.9433379,0.056662068
25978402,13,8,0.8833332,0.11666677
25978402,13,9,0.6552769,0.3447231
25978402,13,10,0.8980319,0.10196813
25978402,13,11,0.9694709,0.030529082
25978402,13,12,0.9608148,0.03918524
25978402,13,13,0.9608716,0.03912844
25978402,13,14,0.96884376,0.031156223
25978402,13,15,0.9594116,0.04058835
25978402,13,16,0.92386854,0.07613144
25978402,13,17,0.8758126,0.124187425
25978402,13,18,0.9404775,0.059522487
25978402,13,19,0.8679524,0.1320476
25978402,14,1,0.9547705,0.04522949
25978402,14,2,0.9790535,0.020946525
25978402,14,3,0.94527113,0.05472885
25978402,14,4,0.9629468,0.03705323
25978402,14,5,0.92397434,0.07602567
25978402,14,6,0.9537073,0.04629273
25978402,14,7,0.9138499,0.086150125
25978402,14,8,0.9563644,0.04363563
25978402,14,9,0.9144353,0.085564665
25978402,14,10,0.925963,0.07403702
25978402,14,11,0.90074927,0.09925071
25978402,14,12,0.94617796,0.053822055
25978402,14,13,0.7812206,0.2187794
25978402,14,14,0.8061428,0.1938572
25978402,14,15,0.7603619,0.23963812
25978402,14,16,0.89541006,0.10458996
25978402,14,17,0.89945287,0.10054714
25978402,14,18,0.8373867,0.16261329
25978402,15,1,0.9740611,0.025938954
25978402,15,2,0.96661395,0.03338604
25978402,15,3,0.95944744,0.040552583
25978402,15,4,0.92684186,0.073158175
25978402,15,5,0.973382,0.026618022
25978402,15,6,0.98719513,0.012804851
25978402,15,7,0.9520264,0.047973584
25978402,15,8,0.93491507,0.06508491
25978402,15,9,0.82721853,0.1727815
25978402,15,10,0.19557703,0.804423
25978402,15,11,0.57721853,0.42278144
25978402,15,12,0.9177896,0.0822104
25978402,15,13,0.97204363,0.027956387
25978402,15,14,0.95626664,0.043733366
25978402,15,15,0.8824389,0.117561124
25978402,15,16,0.9333,0.06669996
25978402,15,17,0.76539165,0.23460834
25978402,15,18,0.7987677,0.20123231
25978402,15,19,0.7903708,0.20962921
25978402,16,1,0.9824935,0.017506473
25978402,16,2,0.98581433,0.01418567
25978402,16,3,0.6769531,0.3230469
25978402,16,4,0.9025902,0.097409785
25978402,16,5,0.8295183,0.17048165
25978402,16,6,0.960998,0.039001994
25978402,16,7,0.76231796,0.23768206
25978402,16,8,0.94693047,0.05306955
25978402,16,9,0.70039344,0.29960656
25978402,16,10,0.87779474,0.12220529
25978402,16,11,0.92149746,0.07850254
25978402,16,12,0.94032764,0.05967238
25978402,16,13,0.9815136,0.018486355
25978402,16,14,0.91642076,0.08357923
25978402,16,15,0.94581515,0.054184854
25978402,16,16,0.947747,0.052253004
25978402,16,17,0.8969861,0.103013895
25978402,16,18,0.8505399,0.14946006
25978402,16,19,0.8889185,0.11108145
25978402,16,20,0.63493043,0.36506957
25978402,16,21,0.4768334,0.5231666
25978402,16,22,0.8117368,0.18826316
25978402,16,23,0.9156258,0.0843742
25978402,17,1,0.8614263,0.1385737
25978402,17,2,0.93518853,0.064811446
25978402,17,3,0.86533105,0.13466896
25978402,17,4,0.9225097,0.0774903
25978402,17,5,0.78022677,0.21977325
25978402,17,6,0.9712486,0.028751371
25978402,17,7,0.902163,0.09783695
25978402,17,8,0.8687427,0.13125727
25978402,17,9,0.95176345,0.04823653
25978402,17,10,0.91235256,0.087647445
25978402,17,11,0.6083518,0.39164814
26002536,1,1,0.79052407,0.20947593
26002536,1,2,0.86611116,0.13388887
26002536,1,3,0.7342199,0.2657801
26002536,1,4,0.39248163,0.6075184
26002536,1,5,0.4732797,0.5267203
26002536,1,6,0.65906465,0.34093532
26002536,1,7,0.5632342,0.43676582
26002536,1,8,0.6652273,0.33477268
26002536,1,9,0.7563808,0.2436192
26002536,1,10,0.3788513,0.6211487
26002536,1,11,0.5539452,0.4460548
26002536,1,12,0.40862596,0.59137404
26002536,1,13,0.06301266,0.93698734
26002536,1,14,0.4776286,0.5223714
26002536,1,15,0.21134013,0.7886599
26002536,2,1,0.9666102,0.033389807
26002536,2,2,0.894651,0.10534901
26002536,2,3,0.92722464,0.072775334
26002536,2,4,0.8872236,0.11277642
26002536,2,5,0.6989237,0.30107632
26002536,2,6,0.8223445,0.1776555
26002536,2,7,0.90633476,0.09366525
26002536,2,8,0.96695435,0.03304566
26002536,2,9,0.98082614,0.019173859
26002536,2,10,0.8693572,0.13064274
26002536,2,11,0.97116697,0.028833011
26002536,2,12,0.7143432,0.2856568
26002536,2,13,0.3377335,0.6622665
26002536,2,14,0.76860315,0.23139685
26002536,2,15,0.7202311,0.27976888
26002536,2,16,0.18825662,0.8117434
26002536,2,17,0.752963,0.24703698
26002536,2,18,0.5179615,0.48203853
26002536,2,19,0.13823283,0.8617672
26002536,2,20,0.3406114,0.6593886
26002536,2,21,0.5345254,0.46547458
26002536,2,22,0.50377184,0.49622816
26002536,2,23,0.26643538,0.7335646
26002536,2,24,0.4083153,0.5916847
26002536,2,25,0.26643538,0.7335646
26002536,2,26,0.5222715,0.47772852
26002536,2,27,0.37456495,0.62543505
26002536,2,28,0.3398019,0.6601981
26002536,2,29,0.73772085,0.26227915
26002536,2,30,0.2003777,0.7996223
26002536,2,31,0.26010764,0.73989236
26002536,2,32,0.8059185,0.19408149
26002536,2,33,0.5833161,0.41668388
26002536,2,34,0.75606114,0.24393885
