doc,sent,word,not outcomes,outcomes
25283504,12,3,0.078047216,0.9219528
25283504,12,4,0.4287762,0.5712238
25283504,12,5,0.18584353,0.8141565
25283504,12,6,0.3912021,0.6087979
25283504,12,7,0.5133304,0.4866696
25283504,12,8,0.31557,0.68443
25283504,12,9,0.95059276,0.04940725
25283504,12,10,0.9693695,0.030630505
25283504,12,11,0.93885446,0.06114555
25283504,12,12,0.93208325,0.06791675
25283504,12,13,0.84885037,0.15114962
25283504,12,14,0.8087051,0.19129494
25283504,12,15,0.52068996,0.47931004
25283504,12,16,0.7360227,0.26397726
25283504,12,17,0.5047724,0.49522755
25283504,12,18,0.31449515,0.68550485
25283504,12,19,0.93330795,0.066692054
25283504,12,20,0.98023087,0.019769117
25283504,12,21,0.7541721,0.24582791
25283504,12,22,0.925091,0.07490896
25283504,12,23,0.7422174,0.2577826
25284194,1,1,0.8992882,0.100711845
25284194,1,2,0.82591444,0.17408557
25284194,1,3,0.7865348,0.21346523
25284194,1,4,0.7253413,0.27465865
25284194,1,5,0.44980097,0.55019903
25284194,1,6,0.7804289,0.21957108
25284194,1,7,0.71281254,0.2871875
25284194,1,8,0.8917415,0.10825851
25284194,1,9,0.8332902,0.16670981
25284194,1,10,0.9804053,0.019594707
25284194,1,11,0.98817384,0.011826174
25284194,1,12,0.9828003,0.017199697
25284194,1,13,0.992949,0.0070509803
25284194,1,14,0.9986714,0.0013286074
25284194,1,15,0.9988262,0.0011738038
25284194,1,16,0.99928916,0.00071084074
25284194,1,17,0.99773717,0.0022628533
25284194,1,18,0.96201307,0.037986927
25284194,2,1,0.95413554,0.045864448
25284194,2,2,0.7983856,0.20161438
25284194,2,3,0.5490564,0.4509436
25284194,2,4,0.47067028,0.5293297
25284194,2,5,0.95595807,0.044041906
25284194,2,6,0.9458376,0.05416238
25284194,2,7,0.9749306,0.025069436
25284194,2,8,0.99378014,0.0062198658
25284194,2,9,0.94948244,0.05051757
25284194,2,10,0.9931555,0.006844536
25284194,2,11,0.9662357,0.03376431
25284194,2,12,0.8180168,0.18198316
25284194,2,13,0.7651169,0.23488311
25284194,2,14,0.90869296,0.09130707
25284194,2,15,0.89035577,0.10964423
25284194,2,16,0.66759527,0.3324047
25284194,3,1,0.84384125,0.15615876
25284194,3,2,0.94466704,0.055332977
25284194,3,3,0.70228493,0.29771504
25284194,3,4,0.69203174,0.3079683
25284194,3,5,0.65844387,0.34155613
25284194,3,6,0.5605839,0.4394161
25284194,3,7,0.9427038,0.057296198
25284194,3,8,0.94409794,0.055902045
25284194,3,9,0.85935295,0.14064705
25284194,3,10,0.75167227,0.2483277
25284194,3,11,0.16978955,0.83021045
25284194,3,12,0.89666194,0.103338055
25284194,3,13,0.7602986,0.23970136
25284194,3,14,0.9556636,0.044336364
25284194,3,15,0.9315526,0.068447396
25284194,3,16,0.94248486,0.05751517
25284194,3,17,0.9468398,0.05316017
25284194,4,1,0.97104156,0.028958464
25284194,4,2,0.9782456,0.02175437
25284194,4,3,0.974462,0.025538025
25284194,4,4,0.9703203,0.029679721
25284194,4,5,0.9441894,0.055810593
25284194,4,6,0.9454077,0.054592323
25284194,4,7,0.7303677,0.26963228
25284194,4,8,0.32329524,0.67670476
25284194,4,9,0.8555393,0.1444607
25284194,4,10,0.8927736,0.10722638
25284194,4,11,0.53793716,0.46206287
25284194,4,12,0.31847495,0.68152505
25284194,4,13,0.10942292,0.8905771
25284194,4,14,0.89575344,0.10424658
25284194,4,15,0.9420574,0.057942607
25284194,4,16,0.9822064,0.01779361
25284194,4,17,0.7127048,0.28729525
25284194,4,18,0.9549577,0.045042302
25284194,4,19,0.9019076,0.098092355
25284194,4,20,0.5066831,0.4933169
25284194,4,21,0.72332144,0.27667853
25284194,4,22,0.750339,0.24966101
25284194,4,23,0.851301,0.148699
25284194,4,24,0.6441184,0.35588154
25284194,4,25,0.44247103,0.557529
25284194,4,26,0.6404115,0.35958847
25284194,4,27,0.58144534,0.41855466
25284194,5,1,0.81909573,0.18090427
25284194,5,2,0.9129858,0.08701421
25284194,5,3,0.69103163,0.30896837
25284194,5,4,0.81695646,0.18304352
25284194,5,5,0.75569046,0.24430953
25284194,5,6,0.8960233,0.10397673
25284194,5,7,0.8897863,0.1102137
25284194,5,8,0.9057125,0.09428752
25284194,5,9,0.7202432,0.27975675
25284194,5,10,0.4156654,0.5843346
25284194,5,11,0.7164173,0.28358266
25284194,5,12,0.9395966,0.060403403
25284194,5,13,0.56391287,0.4360871
25284194,5,14,0.90050745,0.099492535
25284194,5,15,0.5612844,0.43871555
25284194,5,16,0.3921892,0.6078108
25284194,5,17,0.15840733,0.84159267
25284194,5,18,0.2073639,0.7926361
25284194,5,19,0.24854606,0.75145394
25284194,5,20,0.8686323,0.13136771
25284194,5,21,0.83706886,0.16293114
25284194,5,22,0.87963754,0.12036245
25284194,5,23,0.7147664,0.2852336
25284194,5,24,0.30097532,0.6990247
25284194,5,25,0.44480377,0.5551962
25284194,6,1,0.9657909,0.034209095
25284194,6,2,0.71487606,0.28512394
25284194,6,3,0.6005262,0.39947376
25284194,6,4,0.28709573,0.7129043
25284194,6,5,0.6366645,0.3633355
25284194,6,6,0.7586873,0.24131268
25284194,6,7,0.69755447,0.30244553
25284194,6,8,0.96341175,0.03658826
25284194,6,9,0.8790611,0.12093889
25284194,6,10,0.97157663,0.02842337
25284194,6,11,0.6805339,0.3194661
25284194,6,12,0.25891823,0.7410818
25284194,6,13,0.9339456,0.06605441
25284194,6,14,0.29869384,0.70130616
25284194,6,15,0.963183,0.03681699
25284194,6,16,0.9659915,0.034008503
25284194,6,17,0.99292445,0.0070755673
25284194,6,18,0.9908604,0.00913957
25284194,6,19,0.98246545,0.017534552
25284194,6,20,0.95848316,0.041516837
25284194,7,1,0.81534386,0.18465617
25284194,7,2,0.54580456,0.45419544
25284194,7,3,0.67467856,0.32532144
25284194,7,4,0.87203956,0.12796041
25284194,7,5,0.7167829,0.28321704
25284194,7,6,0.73316187,0.26683813
25284194,7,7,0.7862745,0.2137255
25284194,7,8,0.49322677,0.50677323
25284194,7,9,0.69859993,0.30140004
25284194,7,10,0.5213181,0.47868195
25284194,7,11,0.6754811,0.32451892
25284194,7,12,0.16239452,0.8376055
25284194,7,13,0.09418559,0.9058144
25284194,7,14,0.33613837,0.66386163
25284194,7,15,0.72618973,0.27381024
25284194,7,16,0.6918601,0.3081399
25284194,7,17,0.38891876,0.61108124
25284194,7,18,0.31730115,0.68269885
25284194,7,19,0.4901032,0.5098968
25284194,7,20,0.686552,0.313448
25284194,7,21,0.4155358,0.5844642
25284194,7,22,0.26369214,0.73630786
25284194,7,23,0.25488418,0.7451158
25284194,7,24,0.38843888,0.6115611
25284194,7,25,0.3453797,0.6546203
25284194,7,26,0.33468258,0.6653174
25284194,7,27,0.32648152,0.6735185
25284194,7,28,0.30034375,0.69965625
25284194,7,29,0.08297801,0.917022
25284194,7,30,0.051648855,0.94835114
25284194,7,31,0.12615371,0.8738463
25284194,7,32,0.18800324,0.81199676
25284194,7,33,0.40077603,0.599224
25284194,7,34,0.53395504,0.46604496
25284194,7,35,0.40387732,0.5961227
25284194,7,36,0.37906206,0.62093794
25284194,7,37,0.39014816,0.60985184
25284194,7,38,0.8745121,0.12548792
25284194,7,39,0.7643958,0.23560421
25284194,7,40,0.8580514,0.14194857
25284194,7,41,0.8881942,0.1118058
25284194,7,42,0.9519751,0.048024874
25284194,7,43,0.7425108,0.2574892
25284194,8,1,0.6606983,0.33930168
25284194,8,2,0.54190814,0.45809183
25284194,8,3,0.5762356,0.4237644
25284194,8,4,0.8341049,0.16589513
25284194,8,5,0.6901566,0.30984345
25284194,8,6,0.6647892,0.33521083
25284194,8,7,0.74538785,0.25461215
25284194,8,8,0.4462828,0.5537172
25284194,8,9,0.3391627,0.6608373
25284194,8,10,0.21045566,0.78954434
25284194,8,11,0.26076728,0.7392327
25284194,8,12,0.33467996,0.66532004
25284194,8,13,0.4092251,0.5907749
25284194,8,14,0.26055294,0.73944706
25284194,8,15,0.09514904,0.90485096
25284194,8,16,0.17479283,0.8252072
25284194,8,17,0.28214508,0.7178549
25284194,8,18,0.17846286,0.82153714
25284194,8,19,0.4829499,0.5170501
25284194,8,20,0.39506054,0.60493946
25284194,8,21,0.30777764,0.69222236
25284194,8,22,0.18924052,0.8107595
25284194,8,23,0.119960845,0.88003916
25284194,8,24,0.48549646,0.51450354
25284194,8,25,0.46171993,0.53828007
25284194,8,26,0.21579367,0.78420633
25284194,8,27,0.32299352,0.6770065
25284194,8,28,0.12381089,0.8761891
25284194,8,29,0.120235145,0.87976485
25284194,8,30,0.3090399,0.6909601
25284194,8,31,0.3743968,0.6256032
25284194,8,32,0.5572206,0.4427794
25284194,8,33,0.671456,0.32854405
25284194,8,34,0.34816432,0.6518357
25284194,8,35,0.17277318,0.8272268
25284194,8,36,0.2741297,0.7258703
25284194,8,37,0.10345608,0.8965439
25284194,8,38,0.08311033,0.91688967
25284194,8,39,0.48628724,0.51371276
25284194,8,40,0.48374045,0.51625955
25284194,8,41,0.527955,0.472045
25284194,8,42,0.36366272,0.6363373
25284194,8,43,0.16468728,0.8353127
25284194,8,44,0.5186126,0.48138735
25284194,8,45,0.49323016,0.50676984
25284194,8,46,0.47286808,0.5271319
25284194,8,47,0.3828041,0.6171959
25284194,8,48,0.10374689,0.8962531
25284194,8,49,0.50297415,0.49702588
25284194,8,50,0.4695676,0.5304324
25284194,8,51,0.1921696,0.8078304
25284194,8,52,0.23978639,0.7602136
25284194,8,53,0.52146816,0.47853187
25284194,8,54,0.40065318,0.5993468
25284194,8,55,0.40614897,0.59385103
25284194,8,56,0.4176644,0.5823356
25284194,8,57,0.25219375,0.74780625
25284194,8,58,0.505033,0.494967
25284194,8,59,0.28911406,0.71088594
25284194,8,60,0.3828041,0.6171959
25284194,8,61,0.04596591,0.9540341
25284194,8,62,0.73224974,0.2677503
25284194,8,63,0.2913816,0.7086184
25284194,8,64,0.064980805,0.9350192
25284194,8,65,0.371543,0.628457
25284194,8,66,0.82972723,0.17027275
25284194,8,67,0.9055537,0.094446294
25284194,8,68,0.9413847,0.05861533
25284194,8,69,0.7344331,0.2655669
25284194,8,70,0.6550535,0.34494647
25284194,8,71,0.2264269,0.7735731
25284194,8,72,0.45732886,0.54267114
25284194,8,73,0.5066732,0.49332675
25284194,8,74,0.22245425,0.77754575
25284194,8,75,0.9046452,0.09535482
25284194,8,76,0.7422178,0.25778225
25284194,8,77,0.82975066,0.17024934
25284194,8,78,0.72973084,0.27026916
25284194,8,79,0.6007943,0.3992057
25284194,8,80,0.47414333,0.5258567
25284194,8,81,0.3143947,0.6856053
25284194,8,82,0.64295816,0.35704184
25284194,8,83,0.73470926,0.2652907
25284194,8,84,0.76347035,0.23652966
25284194,8,85,0.7071314,0.2928686
25284194,8,86,0.39840716,0.60159284
25284194,8,87,0.67485106,0.32514894
25284194,8,88,0.21715218,0.7828478
25284194,8,89,0.26441652,0.7355835
25284194,9,1,0.97307074,0.026929248
25284194,9,2,0.8640753,0.13592468
25284194,9,3,0.8196553,0.18034472
25284194,9,4,0.94984615,0.05015385
25284194,9,5,0.8845696,0.11543043
25284194,9,6,0.719087,0.28091303
25284194,9,7,0.5722058,0.42779422
25284194,9,8,0.44920093,0.5507991
25284194,9,9,0.49117923,0.5088208
25284194,9,10,0.71554714,0.28445286
25284194,9,11,0.8603766,0.13962339
25284194,9,12,0.8524729,0.14752708
25284194,9,13,0.7406441,0.25935587
25284194,9,14,0.6940522,0.3059478
25284194,9,15,0.36827832,0.6317217
25284194,9,16,0.7131711,0.28682885
25284194,9,17,0.87223417,0.12776582
25284194,9,18,0.97841746,0.021582538
25284194,9,19,0.80245495,0.19754502
25284194,10,1,0.8104779,0.18952209
25284194,10,2,0.736694,0.26330602
25284194,10,3,0.9175798,0.08242018
25284194,10,4,0.6456032,0.35439682
25284194,10,5,0.5325126,0.4674874
25284194,10,6,0.26632082,0.7336792
25284194,10,7,0.5427922,0.45720783
25284194,10,8,0.83310354,0.16689643
25284194,10,9,0.58023465,0.41976538
25284194,10,10,0.7514969,0.2485031
25284194,10,11,0.4355135,0.5644865
25284194,10,12,0.7213676,0.27863243
25284194,10,13,0.5245288,0.4754712
25284194,10,14,0.55311954,0.4468805
25284194,10,15,0.48503846,0.51496154
25284194,10,16,0.29723525,0.70276475
25284194,10,17,0.5501658,0.4498342
25284194,10,18,0.12446815,0.87553185
25284194,10,19,0.117693186,0.8823068
25284194,10,20,0.07841253,0.92158747
25284194,10,21,0.1429891,0.8570109
25284194,10,22,0.6520839,0.34791616
25284194,10,23,0.6256598,0.37434015
25284194,10,24,0.8502066,0.14979336
25284194,10,25,0.5000794,0.4999206
25284194,10,26,0.36293513,0.6370649
25284194,10,27,0.7094507,0.29054925
25284194,10,28,0.32492483,0.6750752
25284194,10,29,0.6077599,0.3922401
25284194,10,30,0.23872,0.76128
25284194,10,31,0.0999285,0.9000715
25284194,10,32,0.023959339,0.97604066
25284194,10,33,0.09859699,0.901403
25284194,10,34,0.06160277,0.9383972
25284194,10,35,0.031290233,0.96870977
25284194,10,36,0.19767898,0.802321
25284194,10,37,0.5728012,0.42719883
25284194,10,38,0.23977852,0.7602215
25284194,10,39,0.3709705,0.6290295
25284194,10,40,0.70749617,0.29250386
25284194,10,41,0.92851675,0.07148326
25284194,10,42,0.80152136,0.19847862
25284194,10,43,0.9180684,0.081931606
25284194,10,44,0.7411372,0.2588628
25284194,10,45,0.66238046,0.33761957
25284194,10,46,0.09543806,0.90456194
25284194,10,47,0.117327094,0.8826729
25284194,10,48,0.07638615,0.92361385
25284194,10,49,0.24652588,0.7534741
25284194,10,50,0.28322208,0.7167779
25284194,10,51,0.28537,0.71463
25284194,10,52,0.7565168,0.2434832
25284194,10,53,0.4527309,0.5472691
25284194,10,54,0.61887145,0.38112858
25284194,10,55,0.12016809,0.8798319
25284194,10,56,0.10730231,0.8926977
25284194,10,57,0.06005937,0.93994063
25284194,10,58,0.05003804,0.94996196
25284194,10,59,0.3355003,0.6644997
25284194,10,60,0.6434026,0.35659742
25284194,10,61,0.3482101,0.6517899
25284194,10,62,0.10801244,0.89198756
25284194,10,63,0.08091807,0.9190819
25284194,10,64,0.23856932,0.7614307
25284194,10,65,0.12265086,0.87734914
25284194,10,66,0.082033455,0.91796654
25284194,10,67,0.46663308,0.5333669
25284194,10,68,0.5498402,0.45015976
25284194,10,69,0.30119818,0.6988018
25284194,10,70,0.45027995,0.54972005
25284194,10,71,0.21825671,0.7817433
25284194,11,1,0.8852733,0.114726715
25284194,11,2,0.95919514,0.04080486
25284194,11,3,0.9840826,0.015917413
25284194,11,4,0.9520135,0.047986504
25284194,11,5,0.98399675,0.016003259
25284194,11,6,0.9312512,0.06874878
25284194,11,7,0.9508644,0.04913561
25284194,11,8,0.9073732,0.09262678
25284194,11,9,0.97442764,0.025572386
25284194,11,10,0.9824836,0.017516367
25284194,11,11,0.9619141,0.03808585
25284194,11,12,0.9606309,0.03936912
25284194,11,13,0.9686124,0.03138762
25284194,11,14,0.9868922,0.013107805
25284194,11,15,0.99752706,0.0024729632
25284194,11,16,0.942896,0.057103984
25284194,11,17,0.91769576,0.08230423
25284194,11,18,0.66044927,0.33955073
25284194,11,19,0.83842945,0.16157058
25284194,11,20,0.9626907,0.03730927
25284194,11,21,0.81961185,0.18038815
25284194,12,1,0.6959738,0.3040262
25284194,12,2,0.2754895,0.7245105
25284194,12,3,0.26976228,0.7302377
25284194,12,4,0.20508677,0.79491323
25284194,12,5,0.13142347,0.8685765
25284194,12,6,0.33047533,0.66952467
25284194,12,7,0.8101297,0.1898703
25284194,12,8,0.8757304,0.124269634
25284194,12,9,0.9146011,0.08539892
25284194,12,10,0.9672611,0.032738913
25284194,12,11,0.96893346,0.031066533
25284194,12,12,0.86758107,0.13241893
25284194,12,13,0.79433715,0.20566285
25284194,12,14,0.88960326,0.11039676
25284194,12,15,0.3201968,0.6798032
25284194,12,16,0.6105222,0.3894778
25284194,12,17,0.6573333,0.3426667
25284194,12,18,0.6491081,0.3508919
25284194,13,1,0.98127717,0.018722847
25284194,13,2,0.8857507,0.11424927
25284194,13,3,0.53951705,0.46048293
25284194,13,4,0.31363297,0.68636703
25284194,13,5,0.28318417,0.7168158
25284194,13,6,0.8639692,0.13603078
25284194,13,7,0.8511963,0.1488037
25284194,13,8,0.94076073,0.059239253
25284194,13,9,0.94531435,0.05468567
25284194,13,10,0.9546417,0.045358304
25284194,13,11,0.9608975,0.0391025
25284194,13,12,0.9786284,0.021371594
25284194,13,13,0.9673008,0.032699212
25284194,13,14,0.9841983,0.015801756
25284194,13,15,0.91499513,0.085004844
25284194,13,16,0.92804056,0.07195946
25284194,13,17,0.66437984,0.3356202
25284194,13,18,0.72749233,0.2725077
25284194,13,19,0.31523722,0.6847628
25284194,14,1,0.62327206,0.3767279
25284194,14,2,0.65839577,0.34160426
25284194,14,3,0.8134641,0.1865359
25284194,14,4,0.8401899,0.15981013
25284194,14,5,0.8767909,0.12320915
25284194,14,6,0.65617174,0.34382826
25284194,14,7,0.117716074,0.8822839
25284194,14,8,0.22188944,0.77811056
25284194,14,9,0.10566598,0.894334
25284194,14,10,0.27837503,0.721625
25284194,14,11,0.41480917,0.58519083
25284194,14,12,0.5086261,0.49137393
25284194,14,13,0.56628394,0.43371606
25284194,14,14,0.27556378,0.7244362
25284194,14,15,0.58399165,0.41600835
25284194,14,16,0.22117954,0.77882046
25284194,14,17,0.57550997,0.42449003
25284194,14,18,0.5967884,0.40321162
25284194,14,19,0.29120976,0.70879024
25284194,14,20,0.47866327,0.52133673
25284194,14,21,0.8619442,0.13805579
25284194,14,22,0.46491385,0.53508615
25284194,14,23,0.86271644,0.13728353
25284194,14,24,0.64200974,0.35799026
25284194,14,25,0.6707375,0.3292625
25284194,14,26,0.31142545,0.68857455
25284194,14,27,0.40799546,0.59200454
25284194,14,28,0.23768342,0.7623166
25284194,14,29,0.20256394,0.79743606
25284194,14,30,0.3853851,0.6146149
25284194,14,31,0.1257385,0.8742615
25284194,14,32,0.15583241,0.8441676
25284194,14,33,0.1654064,0.8345936
25284194,14,34,0.12590122,0.8740988
25284194,15,1,0.7076117,0.29238835
25284194,15,2,0.73606014,0.26393986
25284194,15,3,0.25237226,0.74762774
25284194,15,4,0.9797364,0.02026364
25284194,15,5,0.62019086,0.37980917
25284194,15,6,0.7148398,0.2851602
25284194,15,7,0.7442626,0.2557374
25284194,15,8,0.9774977,0.022502318
25284194,15,9,0.90833586,0.09166416
25284194,15,10,0.97174495,0.02825502
25284194,15,11,0.95888966,0.041110333
25284194,15,12,0.79009193,0.20990808
25284194,15,13,0.8737201,0.1262799
25284194,15,14,0.9575219,0.042478114
25284194,15,15,0.81100935,0.18899067
25304947,1,1,0.94721216,0.052787837
25304947,1,2,0.91337657,0.08662345
25304947,1,3,0.7753997,0.22460034
25304947,1,4,0.71395755,0.28604245
25304947,1,5,0.96164,0.038359985
25304947,1,6,0.95239484,0.047605164
25304947,1,7,0.9838338,0.016166223
25304947,1,8,0.987823,0.012177012
25304947,1,9,0.96064365,0.039356355
25304947,1,10,0.9984543,0.0015457349
25304947,1,11,0.99776495,0.0022350354
25304947,1,12,0.9280206,0.071979396
25304947,1,13,0.9332691,0.06673094
25304947,1,14,0.9359416,0.064058445
25304947,1,15,0.940385,0.05961501
25304947,1,16,0.9389849,0.06101513
25304947,1,17,0.66949534,0.33050466
25304947,1,18,0.95175546,0.04824454
25304947,1,19,0.9687655,0.031234518
25304947,1,20,0.9343385,0.06566149
25304947,1,21,0.9543085,0.045691505
25304947,1,22,0.9773753,0.022624686
25304947,1,23,0.9828115,0.017188506
25304947,1,24,0.9674827,0.032517288
25304947,1,25,0.8943694,0.10563059
25304947,1,26,0.91827726,0.08172276
25304947,1,27,0.8784086,0.1215914
25304947,1,28,0.98821986,0.011780158
25304947,1,29,0.9599512,0.040048804
25304947,1,30,0.9393346,0.060665403
25304947,1,31,0.86665857,0.13334143
25304947,1,32,0.87874633,0.12125369
25304947,1,33,0.420242,0.579758
25304947,1,34,0.6775733,0.32242668
25304947,1,35,0.19429392,0.8057061
25304947,1,36,0.70894384,0.29105613
25304947,1,37,0.8782945,0.12170549
25304947,2,1,0.9402345,0.059765518
25304947,2,2,0.7441201,0.2558799
25304947,2,3,0.7844456,0.2155544
25304947,2,4,0.9056473,0.094352715
25304947,2,5,0.9321896,0.067810394
25304947,2,6,0.72157395,0.27842605
25304947,2,7,0.6738255,0.3261745
25304947,2,8,0.8245195,0.1754805
25304947,2,9,0.97966826,0.020331752
25304947,2,10,0.9840344,0.0159656
25304947,2,11,0.97885925,0.021140747
25304947,2,12,0.17719668,0.8228033
25304947,2,13,0.892849,0.10715095
25304947,2,14,0.97340053,0.026599491
25304947,2,15,0.9837555,0.016244449
25304947,2,16,0.9868192,0.013180779
25304947,2,17,0.97336507,0.026634952
25304947,2,18,0.97519356,0.024806436
25304947,2,19,0.9746535,0.02534651
25304947,2,20,0.83114946,0.16885056
25304947,2,21,0.9582958,0.04170415
25304947,2,22,0.9136818,0.08631821
25304947,2,23,0.8534138,0.1465862
25304947,2,24,0.929889,0.070110954
25304947,2,25,0.47925508,0.5207449
25304947,2,26,0.7027502,0.2972498
25304947,2,27,0.48110592,0.5188941
25304947,2,28,0.9431381,0.056861866
25304947,2,29,0.97890425,0.021095758
25304947,2,30,0.8327646,0.16723539
25304947,2,31,0.94192743,0.058072552
25304947,2,32,0.9567214,0.043278597
25304947,2,33,0.7496263,0.25037375
25304947,2,34,0.91353375,0.08646623
25304947,2,35,0.45466065,0.54533935
25304947,2,36,0.7180249,0.2819751
25304947,2,37,0.78371155,0.21628842
25304947,2,38,0.8765521,0.12344789
25304947,2,39,0.491116,0.508884
25304947,2,40,0.6013264,0.3986736
25304947,2,41,0.4736296,0.5263704
25304947,2,42,0.892761,0.10723898
25304947,2,43,0.60268044,0.39731956
25304947,2,44,0.9597209,0.040279094
25304947,2,45,0.77436864,0.22563133
25304947,3,1,0.8363518,0.16364817
25304947,3,2,0.66618276,0.33381724
25304947,3,3,0.6793232,0.32067683
25304947,3,4,0.3696593,0.6303407
25304947,3,5,0.73754424,0.26245576
25304947,3,6,0.7885277,0.21147226
25304947,3,7,0.7577246,0.24227542
25304947,3,8,0.72740877,0.27259123
25304947,3,9,0.40303206,0.59696794
25304947,3,10,0.4311893,0.5688107
25304947,3,11,0.15509307,0.8449069
25304947,3,12,0.38962334,0.61037666
25304947,3,13,0.9787872,0.021212786
25304947,3,14,0.9716794,0.028320583
25304947,3,15,0.9669018,0.0330982
25304947,3,16,0.7739126,0.22608739
25304947,4,1,0.78079057,0.21920946
25304947,4,2,0.7708062,0.22919384
25304947,4,3,0.92479444,0.07520554
25304947,4,4,0.96307737,0.036922637
25304947,4,5,0.9519568,0.04804317
25304947,4,6,0.8757472,0.124252774
25304947,4,7,0.9180589,0.08194114
25304947,4,8,0.8800949,0.119905114
25304947,4,9,0.3231296,0.6768704
25304947,4,10,0.9015771,0.098422855
25304947,4,11,0.9660879,0.033912137
25304947,4,12,0.9784991,0.02150091
25304947,4,13,0.9017347,0.09826532
25304947,4,14,0.8072516,0.19274843
25304947,4,15,0.60407794,0.39592206
25304947,4,16,0.68860614,0.31139386
25304947,4,17,0.70157874,0.2984213
25304947,4,18,0.7880492,0.21195078
25304947,4,19,0.8906958,0.10930417
25304947,4,20,0.73336685,0.26663312
25304947,4,21,0.67654085,0.32345915
25304947,5,1,0.71026623,0.28973374
25304947,5,2,0.8155388,0.18446118
25304947,5,3,0.44751054,0.55248946
25304947,5,4,0.97901815,0.020981835
25304947,5,5,0.7292876,0.27071238
25304947,5,6,0.7936625,0.20633751
25304947,5,7,0.94587326,0.054126717
25304947,5,8,0.94712335,0.052876648
25304947,5,9,0.95819384,0.041806187
25304947,5,10,0.98008853,0.019911442
25304947,5,11,0.97591937,0.024080638
25304947,5,12,0.94394463,0.056055393
25304947,5,13,0.9496903,0.050309714
25304947,5,14,0.8017591,0.19824089
25304947,5,15,0.8161862,0.18381378
25304947,5,16,0.20727396,0.79272604
25304947,5,17,0.55040294,0.44959706
25304947,6,1,0.9078106,0.092189394
25304947,6,2,0.9727992,0.027200796
25304947,6,3,0.96123827,0.038761754
25304947,6,4,0.874827,0.12517299
25304947,6,5,0.8358595,0.16414054
25304947,6,6,0.48049587,0.51950413
25304947,6,7,0.32627165,0.67372835
25304947,6,8,0.23292994,0.76707006
25304947,7,1,0.5012569,0.49874312
25304947,7,2,0.8507061,0.14929387
25304947,7,3,0.9057027,0.09429732
25304947,7,4,0.9063991,0.09360095
25304947,7,5,0.85659873,0.14340125
25304947,7,6,0.8989799,0.10102012
25304947,7,7,0.5809275,0.4190725
25304947,7,8,0.4645962,0.5354038
25304947,7,9,0.2799148,0.7200852
25304947,7,10,0.43400425,0.56599575
25304947,7,11,0.28499812,0.7150019
25304947,7,12,0.06361914,0.93638086
25304947,7,13,0.7705445,0.22945549
25304947,7,14,0.79626787,0.20373212
25304947,7,15,0.7752576,0.22474243
25304947,7,16,0.5667219,0.43327808
25304947,7,17,0.22908044,0.77091956
25304947,7,18,0.89314824,0.10685177
25304947,7,19,0.2965355,0.7034645
25304947,8,1,0.14835614,0.85164386
25304947,8,2,0.25063235,0.74936765
25304947,8,3,0.40182793,0.59817207
25304947,8,4,0.7193556,0.28064445
25304947,8,5,0.81363994,0.18636006
25304947,8,6,0.6975038,0.30249617
25304947,8,7,0.67563325,0.32436675
25304947,8,8,0.082933486,0.9170665
25304947,8,9,0.8780335,0.12196646
25304947,8,10,0.9073127,0.09268731
25304947,8,11,0.98123485,0.018765133
25304947,8,12,0.92669743,0.07330259
25304947,8,13,0.6383167,0.3616833
25304947,8,14,0.6897794,0.31022063
25304947,8,15,0.1481772,0.8518228
25304947,8,16,0.3145572,0.6854428
25304947,9,1,0.1921947,0.8078053
25304947,9,2,0.42305708,0.5769429
25304947,9,3,0.29594058,0.7040594
25304947,9,4,0.355304,0.644696
25304947,9,5,0.85755277,0.14244722
25304947,9,6,0.9110964,0.088903606
25304947,9,7,0.848179,0.15182103
25304947,9,8,0.712764,0.28723595
25304947,9,9,0.25951642,0.7404836
25304947,9,10,0.79972374,0.20027623
25304947,9,11,0.4999789,0.5000211
25304947,10,1,0.80767566,0.19232434
25304947,10,2,0.14002895,0.85997105
25304947,10,3,0.35530317,0.64469683
25304947,10,4,0.3018617,0.6981383
25304947,10,5,0.2780109,0.7219891
25304947,10,6,0.59201473,0.40798527
25304947,10,7,0.34366202,0.656338
25304947,10,8,0.35635406,0.64364594
25304947,10,9,0.028993785,0.9710062
25304947,10,10,0.4447351,0.5552649
25304947,10,11,0.21941352,0.7805865
25304947,11,1,0.89774764,0.10225237
25304947,11,2,0.7178278,0.2821722
25304947,11,3,0.26554173,0.73445827
25304947,11,4,0.7777022,0.22229782
25304947,11,5,0.713958,0.28604195
25304947,11,6,0.78283983,0.21716015
25304947,11,7,0.7697103,0.2302897
25304947,11,8,0.44108164,0.55891836
25304947,11,9,0.8306458,0.16935419
25304947,11,10,0.8385105,0.1614895
25304947,11,11,0.7588407,0.24115933
25304947,11,12,0.8954341,0.10456591
25304947,11,13,0.83081317,0.16918683
25304947,11,14,0.90977705,0.09022298
25304947,11,15,0.47046483,0.5295352
25304947,11,16,0.09931451,0.9006855
25304947,11,17,0.3393979,0.6606021
25304947,11,18,0.41696417,0.5830358
25304947,11,19,0.8856994,0.11430059
25304947,11,20,0.9638896,0.036110412
25304947,11,21,0.91801494,0.081985034
25304947,11,22,0.95184124,0.048158765
25304947,11,23,0.8742143,0.12578574
25304947,11,24,0.65715915,0.34284085
25304947,11,25,0.90501696,0.09498305
25304947,11,26,0.7548045,0.24519554
25304947,11,27,0.93332005,0.06667997
